latitude,longitude,cloud_cover
64.25,-78.75,0.783
64.25,-78.25,1.0
64.25,-77.75,0.669
64.25,-77.25,0.157
64.25,-76.75,0.157
64.25,-76.25,0.26
64.25,-75.75,0.382
64.25,-75.25,0.795
64.25,-74.75,0.941
64.25,-74.25,0.98
64.25,-73.75,1.0
64.25,-73.25,1.0
64.25,-72.75,0.579
63.75,-79.25,0.894
63.75,-78.75,0.961
63.75,-78.25,1.0
63.75,-77.75,1.0
63.75,-77.25,1.0
63.75,-76.75,0.969
63.75,-76.25,0.961
63.75,-75.75,0.917
63.75,-75.25,1.0
63.75,-74.75,1.0
63.75,-74.25,0.984
63.75,-73.75,1.0
63.75,-73.25,0.969
63.75,-72.75,0.839
63.75,-72.25,0.496
63.75,-71.75,0.398
63.25,-79.75,1.0
63.25,-79.25,1.0
63.25,-78.75,1.0
63.25,-78.25,1.0
63.25,-77.75,1.0
63.25,-77.25,1.0
63.25,-76.75,1.0
63.25,-76.25,1.0
63.25,-75.75,0.957
63.25,-75.25,0.933
63.25,-74.75,0.89
63.25,-74.25,0.709
63.25,-73.75,0.744
63.25,-73.25,1.0
63.25,-72.75,1.0
63.25,-72.25,1.0
63.25,-71.75,0.252
63.25,-71.25,0.406
63.25,-70.75,0.11
62.75,-79.75,1.0
62.75,-79.25,1.0
62.75,-78.75,1.0
62.75,-78.25,1.0
62.75,-77.75,0.949
62.75,-77.25,0.996
62.75,-76.75,0.858
62.75,-76.25,0.783
62.75,-75.75,0.709
62.75,-75.25,0.957
62.75,-74.75,0.988
62.75,-74.25,0.89
62.75,-73.75,0.902
62.75,-73.25,1.0
62.75,-72.75,1.0
62.75,-72.25,1.0
62.75,-71.75,1.0
62.75,-71.25,0.709
62.75,-70.75,0.098
62.75,-70.25,0.161
62.75,-69.75,0.37
62.75,-69.25,0.319
62.75,-68.75,0.382
62.25,-79.75,1.0
62.25,-79.25,0.969
62.25,-78.75,1.0
62.25,-78.25,1.0
62.25,-77.75,1.0
62.25,-77.25,1.0
62.25,-76.75,1.0
62.25,-76.25,1.0
62.25,-75.75,0.783
62.25,-75.25,1.0
62.25,-74.75,1.0
62.25,-74.25,1.0
62.25,-73.75,1.0
62.25,-73.25,0.965
62.25,-72.75,1.0
62.25,-72.25,0.799
62.25,-71.75,1.0
62.25,-71.25,1.0
62.25,-70.75,1.0
62.25,-70.25,0.929
62.25,-69.75,0.579
62.25,-69.25,0.48
62.25,-68.75,0.48
62.25,-68.25,0.445
62.25,-67.75,0.421
62.25,-67.25,0.5
62.25,-65.75,0.488
62.25,-65.25,1.0
62.25,-64.75,1.0
62.25,-64.25,0.988
62.25,-63.75,0.744
61.75,-79.75,1.0
61.75,-79.25,1.0
61.75,-78.75,1.0
61.75,-78.25,1.0
61.75,-77.75,1.0
61.75,-77.25,1.0
61.75,-76.75,1.0
61.75,-76.25,1.0
61.75,-75.75,1.0
61.75,-75.25,0.752
61.75,-74.75,0.508
61.75,-74.25,0.957
61.75,-73.75,1.0
61.75,-73.25,1.0
61.75,-72.75,1.0
61.75,-72.25,0.154
61.75,-71.75,0.508
61.75,-71.25,0.815
61.75,-70.75,1.0
61.75,-70.25,0.988
61.75,-69.75,1.0
61.75,-69.25,1.0
61.75,-68.75,1.0
61.75,-68.25,0.76
61.75,-67.75,0.843
61.75,-67.25,1.0
61.75,-66.75,1.0
61.75,-66.25,1.0
61.75,-65.75,0.874
61.75,-65.25,1.0
61.75,-64.75,0.5
61.75,-64.25,1.0
61.75,-63.75,1.0
61.75,-63.25,1.0
61.25,-79.75,0.913
61.25,-79.25,0.917
61.25,-78.75,1.0
61.25,-78.25,1.0
61.25,-77.75,1.0
61.25,-77.25,0.957
61.25,-76.75,0.858
61.25,-76.25,0.85
61.25,-75.75,0.976
61.25,-75.25,0.508
61.25,-74.75,0.512
61.25,-74.25,0.921
61.25,-73.75,0.807
61.25,-73.25,1.0
61.25,-72.75,1.0
61.25,-72.25,0.933
61.25,-71.75,0.0
61.25,-71.25,0.0
61.25,-70.75,0.358
61.25,-70.25,0.835
61.25,-69.75,1.0
61.25,-69.25,1.0
61.25,-68.75,1.0
61.25,-68.25,1.0
61.25,-67.75,1.0
61.25,-67.25,1.0
61.25,-66.75,1.0
61.25,-66.25,1.0
61.25,-65.75,1.0
61.25,-65.25,1.0
61.25,-64.75,1.0
61.25,-64.25,1.0
61.25,-63.75,1.0
61.25,-63.25,1.0
61.25,-62.75,1.0
60.75,-79.75,1.0
60.75,-79.25,1.0
60.75,-78.75,1.0
60.75,-78.25,1.0
60.75,-77.75,1.0
60.75,-77.25,1.0
60.75,-76.75,1.0
60.75,-76.25,1.0
60.75,-75.75,1.0
60.75,-75.25,1.0
60.75,-74.75,1.0
60.75,-74.25,0.665
60.75,-73.75,0.902
60.75,-73.25,1.0
60.75,-72.75,0.835
60.75,-72.25,0.047
60.75,-71.75,0.0
60.75,-71.25,0.0
60.75,-70.75,0.028
60.75,-70.25,0.843
60.75,-69.75,0.917
60.75,-69.25,1.0
60.75,-68.75,1.0
60.75,-68.25,1.0
60.75,-67.75,1.0
60.75,-67.25,1.0
60.75,-66.75,1.0
60.75,-66.25,1.0
60.75,-65.75,1.0
60.75,-65.25,0.591
60.75,-64.75,0.787
60.75,-64.25,1.0
60.75,-63.75,1.0
60.75,-63.25,1.0
60.75,-62.75,1.0
60.75,-62.25,1.0
60.25,-79.75,1.0
60.25,-79.25,1.0
60.25,-78.75,1.0
60.25,-78.25,1.0
60.25,-77.75,1.0
60.25,-77.25,1.0
60.25,-76.75,1.0
60.25,-76.25,1.0
60.25,-75.75,1.0
60.25,-75.25,1.0
60.25,-74.75,1.0
60.25,-74.25,1.0
60.25,-73.75,0.913
60.25,-73.25,1.0
60.25,-72.75,0.732
60.25,-72.25,0.827
60.25,-71.75,0.315
60.25,-71.25,1.0
60.25,-70.75,0.327
60.25,-70.25,0.181
60.25,-69.75,0.126
60.25,-69.25,1.0
60.25,-68.75,1.0
60.25,-68.25,1.0
60.25,-67.75,1.0
60.25,-67.25,1.0
60.25,-66.75,1.0
60.25,-66.25,1.0
60.25,-65.75,0.539
60.25,-65.25,0.5
60.25,-64.75,0.835
60.25,-64.25,0.744
60.25,-63.75,1.0
60.25,-63.25,1.0
60.25,-62.75,1.0
60.25,-62.25,0.976
60.25,-61.75,1.0
59.75,-80.25,1.0
59.75,-79.75,1.0
59.75,-79.25,1.0
59.75,-78.75,1.0
59.75,-78.25,1.0
59.75,-77.75,1.0
59.75,-77.25,1.0
59.75,-76.75,1.0
59.75,-76.25,1.0
59.75,-75.75,1.0
59.75,-75.25,1.0
59.75,-74.75,1.0
59.75,-74.25,1.0
59.75,-73.75,0.52
59.75,-73.25,0.252
59.75,-72.75,0.0
59.75,-72.25,1.0
59.75,-71.75,1.0
59.75,-71.25,0.736
59.75,-70.75,1.0
59.75,-70.25,0.35
59.75,-69.75,0.917
59.75,-69.25,0.791
59.75,-68.75,1.0
59.75,-68.25,1.0
59.75,-67.75,1.0
59.75,-67.25,1.0
59.75,-66.75,0.72
59.75,-66.25,1.0
59.75,-65.75,0.902
59.75,-65.25,0.823
59.75,-64.75,1.0
59.75,-64.25,1.0
59.75,-63.75,1.0
59.75,-63.25,1.0
59.75,-62.75,1.0
59.75,-62.25,0.98
59.75,-61.75,1.0
59.75,-61.25,1.0
59.25,-80.25,1.0
59.25,-79.75,1.0
59.25,-79.25,1.0
59.25,-78.75,1.0
59.25,-78.25,1.0
59.25,-77.75,1.0
59.25,-77.25,1.0
59.25,-76.75,1.0
59.25,-76.25,1.0
59.25,-75.75,0.717
59.25,-75.25,1.0
59.25,-74.75,1.0
59.25,-74.25,0.547
59.25,-73.75,0.717
59.25,-73.25,0.043
59.25,-72.75,0.87
59.25,-72.25,1.0
59.25,-71.75,0.992
59.25,-71.25,0.012
59.25,-70.75,0.051
59.25,-70.25,0.413
59.25,-69.75,0.941
59.25,-69.25,0.984
59.25,-68.75,0.862
59.25,-68.25,0.831
59.25,-67.75,0.827
59.25,-67.25,1.0
59.25,-66.75,0.744
59.25,-66.25,0.571
59.25,-65.75,0.504
59.25,-65.25,1.0
59.25,-64.75,1.0
59.25,-64.25,1.0
59.25,-63.75,0.846
59.25,-63.25,0.925
59.25,-62.75,1.0
59.25,-62.25,1.0
59.25,-61.75,1.0
59.25,-61.25,0.996
59.25,-60.75,1.0
59.25,-60.25,1.0
58.75,-89.25,0.0
58.75,-88.75,0.0
58.75,-88.25,0.016
58.75,-80.25,1.0
58.75,-79.75,1.0
58.75,-79.25,1.0
