latitude,longitude,cloud_cover
64.25,-78.75,0.004
64.25,-78.25,0.492
64.25,-77.75,0.248
64.25,-77.25,0.181
64.25,-76.75,0.063
64.25,-76.25,0.055
64.25,-75.75,0.583
64.25,-75.25,0.547
64.25,-74.75,0.512
64.25,-74.25,0.457
64.25,-73.75,0.394
64.25,-73.25,0.457
64.25,-72.75,0.85
63.75,-79.25,0.0
63.75,-78.75,0.063
63.75,-78.25,0.539
63.75,-77.75,0.047
63.75,-77.25,0.071
63.75,-76.75,0.382
63.75,-76.25,0.953
63.75,-75.75,1.0
63.75,-75.25,0.965
63.75,-74.75,0.484
63.75,-74.25,0.524
63.75,-73.75,0.902
63.75,-73.25,0.85
63.75,-72.75,0.98
63.75,-72.25,0.98
63.75,-71.75,1.0
63.25,-79.75,0.0
63.25,-79.25,0.0
63.25,-78.75,0.48
63.25,-78.25,0.992
63.25,-77.75,0.917
63.25,-77.25,0.72
63.25,-76.75,0.126
63.25,-76.25,0.843
63.25,-75.75,1.0
63.25,-75.25,0.866
63.25,-74.75,0.736
63.25,-74.25,0.996
63.25,-73.75,0.516
63.25,-73.25,0.531
63.25,-72.75,0.996
63.25,-72.25,1.0
63.25,-71.75,1.0
63.25,-71.25,1.0
63.25,-70.75,1.0
62.75,-79.75,0.035
62.75,-79.25,0.11
62.75,-78.75,0.969
62.75,-78.25,0.945
62.75,-77.75,0.071
62.75,-77.25,0.059
62.75,-76.75,0.949
62.75,-76.25,0.921
62.75,-75.75,1.0
62.75,-75.25,1.0
62.75,-74.75,1.0
62.75,-74.25,0.953
62.75,-73.75,0.98
62.75,-73.25,1.0
62.75,-72.75,1.0
62.75,-72.25,1.0
62.75,-71.75,1.0
62.75,-71.25,0.992
62.75,-70.75,1.0
62.75,-70.25,1.0
62.75,-69.75,1.0
62.75,-69.25,1.0
62.75,-68.75,1.0
62.25,-79.75,0.52
62.25,-79.25,0.996
62.25,-78.75,1.0
62.25,-78.25,1.0
62.25,-77.75,1.0
62.25,-77.25,0.591
62.25,-76.75,0.866
62.25,-76.25,1.0
62.25,-75.75,1.0
62.25,-75.25,1.0
62.25,-74.75,1.0
