latitude,longitude,cloud_cover
54.25,-72.75,0.039
54.25,-72.25,0.476
54.25,-71.75,0.5
54.25,-71.25,0.713
54.25,-70.75,0.555
54.25,-70.25,0.366
54.25,-69.75,0.445
54.25,-69.25,0.642
54.25,-68.75,0.902
54.25,-68.25,0.917
54.25,-67.75,0.917
54.25,-67.25,0.957
54.25,-66.75,0.335
54.25,-66.25,0.343
54.25,-65.75,0.713
54.25,-65.25,0.409
54.25,-64.75,0.575
54.25,-64.25,0.083
54.25,-63.75,0.201
54.25,-63.25,0.126
54.25,-62.75,0.508
54.25,-62.25,0.465
54.25,-61.75,0.394
54.25,-61.25,0.417
54.25,-60.75,0.244
54.25,-60.25,0.402
54.25,-59.75,0.075
54.25,-59.25,1.0
54.25,-58.75,0.484
54.25,-58.25,0.937
54.25,-57.75,0.945
54.25,-57.25,1.0
54.25,-56.75,1.0
54.25,-56.25,0.984
54.25,-55.75,1.0
54.25,-55.25,1.0
54.25,-54.75,1.0
54.25,-54.25,1.0
53.75,-96.75,0.134
53.75,-96.25,0.161
53.75,-95.75,0.051
53.75,-95.25,0.386
53.75,-94.75,0.016
53.75,-94.25,0.043
53.75,-93.75,0.516
53.75,-93.25,0.079
53.75,-92.75,0.35
53.75,-92.25,0.303
53.75,-91.75,0.283
53.75,-91.25,0.213
53.75,-90.75,0.339
53.75,-90.25,0.067
53.75,-89.75,0.181
53.75,-89.25,0.189
53.75,-88.75,0.472
53.75,-88.25,0.618
53.75,-87.75,0.37
53.75,-87.25,0.028
53.75,-86.75,0.0
53.75,-86.25,0.004
53.75,-85.75,0.0
53.75,-85.25,0.083
53.75,-84.75,0.028
53.75,-84.25,0.0
53.75,-83.75,0.0
53.75,-83.25,0.0
53.75,-82.75,0.0
53.75,-82.25,0.0
53.75,-81.75,0.0
53.75,-81.25,0.0
53.75,-80.75,0.0
53.75,-80.25,0.0
53.75,-79.75,0.031
53.75,-79.25,0.047
53.75,-78.75,0.031
53.75,-78.25,0.0
53.75,-77.75,0.0
53.75,-77.25,0.0
53.75,-76.75,0.0
53.75,-76.25,0.0
53.75,-75.75,0.0
53.75,-75.25,0.0
53.75,-74.75,0.0
53.75,-74.25,0.138
53.75,-73.75,0.0
53.75,-73.25,0.0
53.75,-72.75,0.0
53.75,-72.25,0.287
53.75,-71.75,0.63
53.75,-71.25,0.65
53.75,-70.75,0.661
53.75,-70.25,0.772
53.75,-69.75,0.972
53.75,-69.25,0.52
53.75,-68.75,0.264
53.75,-68.25,0.654
53.75,-67.75,0.937
53.75,-67.25,0.898
53.75,-66.75,0.74
53.75,-66.25,0.366
53.75,-65.75,0.665
53.75,-65.25,0.248
53.75,-64.75,0.067
53.75,-64.25,0.374
53.75,-63.75,0.217
53.75,-63.25,0.169
