lat,lon,cloud_cover
20.5,-68.5,0.51
21.5,-68.5,0.41
22.5,-68.5,0.43
23.5,-68.5,0.48
24.5,-68.5,0.49
25.5,-68.5,0.45
26.5,-68.5,0.52
27.5,-68.5,0.51
28.5,-68.5,0.57
29.5,-68.5,0.55
30.5,-68.5,0.51
31.5,-68.5,0.58
32.5,-68.5,0.64
33.5,-68.5,0.72
34.5,-68.5,0.74
35.5,-68.5,0.77
36.5,-68.5,0.79
37.5,-68.5,0.85
38.5,-68.5,0.93
39.5,-68.5,0.92
40.5,-68.5,0.81
41.5,-68.5,0.68
42.5,-68.5,0.72
43.5,-68.5,0.67
44.5,-68.5,0.75
45.5,-68.5,0.76
46.5,-68.5,0.78
47.5,-68.5,0.76
48.5,-68.5,0.7
49.5,-68.5,0.74
50.5,-68.5,0.78
13.5,-67.5,0.73
14.5,-67.5,0.68
15.5,-67.5,0.6
16.5,-67.5,0.55
17.5,-67.5,0.56
18.5,-67.5,0.52
19.5,-67.5,0.51
20.5,-67.5,0.52
21.5,-67.5,0.49
22.5,-67.5,0.45
23.5,-67.5,0.49
24.5,-67.5,0.51
25.5,-67.5,0.53
26.5,-67.5,0.6
27.5,-67.5,0.56
28.5,-67.5,0.58
29.5,-67.5,0.55
30.5,-67.5,0.51
31.5,-67.5,0.55
32.5,-67.5,0.64
33.5,-67.5,0.72
34.5,-67.5,0.78
35.5,-67.5,0.86
36.5,-67.5,0.86
37.5,-67.5,0.84
38.5,-67.5,0.87
39.5,-67.5,0.92
40.5,-67.5,0.85
41.5,-67.5,0.71
42.5,-67.5,0.71
43.5,-67.5,0.69
44.5,-67.5,0.71
45.5,-67.5,0.81
46.5,-67.5,0.77
47.5,-67.5,0.74
48.5,-67.5,0.75
49.5,-67.5,0.74
50.5,-67.5,0.75
13.5,-66.5,0.69
14.5,-66.5,0.59
15.5,-66.5,0.61
16.5,-66.5,0.55
17.5,-66.5,0.49
18.5,-66.5,0.6
19.5,-66.5,0.53
20.5,-66.5,0.52
21.5,-66.5,0.53
22.5,-66.5,0.53
23.5,-66.5,0.5
24.5,-66.5,0.53
25.5,-66.5,0.49
26.5,-66.5,0.56
27.5,-66.5,0.54
28.5,-66.5,0.54
29.5,-66.5,0.57
30.5,-66.5,0.49
31.5,-66.5,0.54
32.5,-66.5,0.68
33.5,-66.5,0.73
34.5,-66.5,0.78
35.5,-66.5,0.85
36.5,-66.5,0.88
37.5,-66.5,0.88
38.5,-66.5,0.94
39.5,-66.5,0.91
40.5,-66.5,0.86
41.5,-66.5,0.76
42.5,-66.5,0.7
43.5,-66.5,0.65
44.5,-66.5,0.64
45.5,-66.5,0.79
46.5,-66.5,0.82
47.5,-66.5,0.79
48.5,-66.5,0.8
49.5,-66.5,0.69
50.5,-66.5,0.7
13.5,-65.5,0.63
14.5,-65.5,0.52
15.5,-65.5,0.66
16.5,-65.5,0.57
17.5,-65.5,0.52
18.5,-65.5,0.57
19.5,-65.5,0.47
20.5,-65.5,0.55
21.5,-65.5,0.5
22.5,-65.5,0.61
23.5,-65.5,0.49
24.5,-65.5,0.5
25.5,-65.5,0.5
26.5,-65.5,0.51
27.5,-65.5,0.45
28.5,-65.5,0.52
29.5,-65.5,0.57
30.5,-65.5,0.52
31.5,-65.5,0.59
32.5,-65.5,0.65
33.5,-65.5,0.76
34.5,-65.5,0.85
35.5,-65.5,0.85
36.5,-65.5,0.89
37.5,-65.5,0.88
38.5,-65.5,0.94
39.5,-65.5,0.93
40.5,-65.5,0.9
41.5,-65.5,0.84
42.5,-65.5,0.71
43.5,-65.5,0.66
44.5,-65.5,0.65
45.5,-65.5,0.75
46.5,-65.5,0.81
47.5,-65.5,0.75
48.5,-65.5,0.76
49.5,-65.5,0.75
50.5,-65.5,0.66
13.5,-64.5,0.66
14.5,-64.5,0.6
15.5,-64.5,0.61
16.5,-64.5,0.61
17.5,-64.5,0.56
18.5,-64.5,0.52
19.5,-64.5,0.47
20.5,-64.5,0.52
21.5,-64.5,0.48
22.5,-64.5,0.49
23.5,-64.5,0.5
24.5,-64.5,0.43
25.5,-64.5,0.51
26.5,-64.5,0.48
27.5,-64.5,0.45
28.5,-64.5,0.53
29.5,-64.5,0.56
30.5,-64.5,0.54
31.5,-64.5,0.68
32.5,-64.5,0.66
33.5,-64.5,0.75
34.5,-64.5,0.81
35.5,-64.5,0.88
36.5,-64.5,0.88
37.5,-64.5,0.85
38.5,-64.5,0.92
39.5,-64.5,0.9
40.5,-64.5,0.85
41.5,-64.5,0.75
42.5,-64.5,0.67
43.5,-64.5,0.66
44.5,-64.5,0.68
45.5,-64.5,0.72
46.5,-64.5,0.78
47.5,-64.5,0.71
48.5,-64.5,0.7
49.5,-64.5,0.74
50.5,-64.5,0.67
13.5,-63.5,0.59
14.5,-63.5,0.65
15.5,-63.5,0.58
16.5,-63.5,0.5
17.5,-63.5,0.46
18.5,-63.5,0.49
19.5,-63.5,0.47
20.5,-63.5,0.47
21.5,-63.5,0.5
22.5,-63.5,0.53
23.5,-63.5,0.45
24.5,-63.5,0.44
25.5,-63.5,0.45
26.5,-63.5,0.45
27.5,-63.5,0.44
28.5,-63.5,0.55
29.5,-63.5,0.63
30.5,-63.5,0.58
31.5,-63.5,0.67
32.5,-63.5,0.74
33.5,-63.5,0.74
34.5,-63.5,0.76
35.5,-63.5,0.86
36.5,-63.5,0.89
37.5,-63.5,0.89
38.5,-63.5,0.91
39.5,-63.5,0.85
40.5,-63.5,0.89
41.5,-63.5,0.75
42.5,-63.5,0.72
43.5,-63.5,0.67
44.5,-63.5,0.63
45.5,-63.5,0.76
46.5,-63.5,0.83
47.5,-63.5,0.73
48.5,-63.5,0.69
49.5,-63.5,0.69
50.5,-63.5,0.7
13.5,-62.5,0.57
14.5,-62.5,0.59
15.5,-62.5,0.54
16.5,-62.5,0.39
17.5,-62.5,0.45
18.5,-62.5,0.49
19.5,-62.5,0.47
20.5,-62.5,0.46
21.5,-62.5,0.41
22.5,-62.5,0.48
23.5,-62.5,0.45
24.5,-62.5,0.48
25.5,-62.5,0.48
26.5,-62.5,0.47
27.5,-62.5,0.51
28.5,-62.5,0.5
29.5,-62.5,0.51
30.5,-62.5,0.57
31.5,-62.5,0.65
32.5,-62.5,0.72
33.5,-62.5,0.74
34.5,-62.5,0.75
35.5,-62.5,0.84
36.5,-62.5,0.85
37.5,-62.5,0.87
38.5,-62.5,0.89
39.5,-62.5,0.91
40.5,-62.5,0.89
41.5,-62.5,0.78
42.5,-62.5,0.73
43.5,-62.5,0.67
44.5,-62.5,0.65
45.5,-62.5,0.83
46.5,-62.5,0.9
47.5,-62.5,0.78
48.5,-62.5,0.73
49.5,-62.5,0.75
50.5,-62.5,0.72
13.5,-61.5,0.62
14.5,-61.5,0.62
15.5,-61.5,0.63
16.5,-61.5,0.55
17.5,-61.5,0.46
18.5,-61.5,0.45
19.5,-61.5,0.45
20.5,-61.5,0.42
21.5,-61.5,0.42
22.5,-61.5,0.44
23.5,-61.5,0.47
24.5,-61.5,0.53
25.5,-61.5,0.45
26.5,-61.5,0.5
27.5,-61.5,0.5
28.5,-61.5,0.5
29.5,-61.5,0.56
30.5,-61.5,0.54
31.5,-61.5,0.6
32.5,-61.5,0.66
33.5,-61.5,0.69
34.5,-61.5,0.73
35.5,-61.5,0.84
36.5,-61.5,0.89
37.5,-61.5,0.9
38.5,-61.5,0.9
39.5,-61.5,0.95
40.5,-61.5,0.91
41.5,-61.5,0.84
42.5,-61.5,0.77
43.5,-61.5,0.67
44.5,-61.5,0.68
45.5,-61.5,0.84
46.5,-61.5,0.81
47.5,-61.5,0.8
48.5,-61.5,0.73
49.5,-61.5,0.75
50.5,-61.5,0.75
