latitude,longitude,cloud_cover
64.25,-78.75,0.437
64.25,-78.25,0.535
64.25,-77.75,0.508
64.25,-77.25,0.697
64.25,-76.75,0.598
64.25,-76.25,0.630
64.25,-75.75,0.657
64.25,-75.25,0.610
64.25,-74.75,0.469
64.25,-74.25,0.583
64.25,-73.75,0.610
64.25,-73.25,0.681
64.25,-72.75,0.669
63.75,-79.25,0.559
63.75,-78.75,0.508
63.75,-78.25,0.488
63.75,-77.75,0.665
63.75,-77.25,0.705
63.75,-76.75,0.681
63.75,-76.25,0.740
63.75,-75.75,0.752
63.75,-75.25,0.705
63.75,-74.75,0.508
63.75,-74.25,0.650
63.75,-73.75,0.681
63.75,-73.25,0.638
63.75,-72.75,0.591
63.75,-72.25,0.669
63.75,-71.75,0.693
63.25,-79.75,0.650
63.25,-79.25,0.571
63.25,-78.75,0.516
63.25,-78.25,0.610
63.25,-77.75,0.776
63.25,-77.25,0.701
63.25,-76.75,0.768
63.25,-76.25,0.815
63.25,-75.75,0.815
63.25,-75.25,0.894
63.25,-74.75,0.835
63.25,-74.25,0.634
63.25,-73.75,0.618
63.25,-73.25,0.512
63.25,-72.75,0.441
63.25,-72.25,0.386
63.25,-71.75,0.524
63.25,-71.25,0.421
63.25,-70.75,0.413
62.75,-79.75,0.717
62.75,-79.25,0.693
62.75,-78.75,0.567
62.75,-78.25,0.594
62.75,-77.75,0.583
62.75,-77.25,0.563
62.75,-76.75,0.681
62.75,-76.25,0.685
62.75,-75.75,0.634
62.75,-75.25,0.752
62.75,-74.75,0.685
62.75,-74.25,0.543
62.75,-73.75,0.484
62.75,-73.25,0.461
62.75,-72.75,0.280
62.75,-72.25,0.283
62.75,-71.75,0.287
62.75,-71.25,0.354
62.75,-70.75,0.398
62.75,-70.25,0.370
62.75,-69.75,0.378
62.75,-69.25,0.398
62.75,-68.75,0.366
62.25,-79.75,0.685
62.25,-79.25,0.705
62.25,-78.75,0.618
62.25,-78.25,0.744
62.25,-77.75,0.614
62.25,-77.25,0.634
62.25,-76.75,0.646
62.25,-76.25,0.736
62.25,-75.75,0.815
62.25,-75.25,0.768
62.25,-74.75,0.642
62.25,-74.25,0.626
62.25,-73.75,0.673
62.25,-73.25,0.480
62.25,-72.75,0.374
62.25,-72.25,0.307
62.25,-71.75,0.276
62.25,-71.25,0.382
62.25,-70.75,0.327
62.25,-70.25,0.366
62.25,-69.75,0.394
62.25,-69.25,0.350
62.25,-68.75,0.335
62.25,-68.25,0.323
62.25,-67.75,0.378
62.25,-67.25,0.378
62.25,-65.75,0.130
62.25,-65.25,0.295
62.25,-64.75,0.417
62.25,-64.25,0.476
62.25,-63.75,0.413
61.75,-79.75,0.555
61.75,-79.25,0.531
61.75,-78.75,0.531
61.75,-78.25,0.535
61.75,-77.75,0.488
61.75,-77.25,0.437
61.75,-76.75,0.449
61.75,-76.25,0.465
61.75,-75.75,0.429
61.75,-75.25,0.409
61.75,-74.75,0.488
61.75,-74.25,0.543
61.75,-73.75,0.524
61.75,-73.25,0.504
61.75,-72.75,0.335
61.75,-72.25,0.260
61.75,-71.75,0.449
61.75,-71.25,0.193
61.75,-70.75,0.228
61.75,-70.25,0.327
61.75,-69.75,0.276
61.75,-69.25,0.425
61.75,-68.75,0.476
61.75,-68.25,0.437
61.75,-67.75,0.500
61.75,-67.25,0.551
61.75,-66.75,0.736
61.75,-66.25,0.657
61.75,-65.75,0.677
61.75,-65.25,0.720
61.75,-64.75,0.559
61.75,-64.25,0.472
61.75,-63.75,0.421
61.75,-63.25,0.461
61.25,-79.75,0.362
61.25,-79.25,0.366
61.25,-78.75,0.429
61.25,-78.25,0.413
61.25,-77.75,0.354
61.25,-77.25,0.441
61.25,-76.75,0.402
61.25,-76.25,0.417
61.25,-75.75,0.398
61.25,-75.25,0.421
61.25,-74.75,0.386
61.25,-74.25,0.366
61.25,-73.75,0.402
61.25,-73.25,0.346
61.25,-72.75,0.315
61.25,-72.25,0.374
61.25,-71.75,0.445
61.25,-71.25,0.465
61.25,-70.75,0.335
61.25,-70.25,0.276
61.25,-69.75,0.303
61.25,-69.25,0.260
61.25,-68.75,0.283
61.25,-68.25,0.366
61.25,-67.75,0.268
61.25,-67.25,0.370
61.25,-66.75,0.382
61.25,-66.25,0.551
61.25,-65.75,0.709
61.25,-65.25,0.732
61.25,-64.75,0.768
61.25,-64.25,0.650
61.25,-63.75,0.732
61.25,-63.25,0.665
61.25,-62.75,0.685
60.75,-79.75,0.378
60.75,-79.25,0.374
60.75,-78.75,0.354
60.75,-78.25,0.417
60.75,-77.75,0.394
60.75,-77.25,0.331
60.75,-76.75,0.390
60.75,-76.25,0.461
60.75,-75.75,0.449
60.75,-75.25,0.445
60.75,-74.75,0.429
60.75,-74.25,0.406
60.75,-73.75,0.394
60.75,-73.25,0.268
60.75,-72.75,0.366
60.75,-72.25,0.374
60.75,-71.75,0.307
60.75,-71.25,0.386
60.75,-70.75,0.496
60.75,-70.25,0.417
60.75,-69.75,0.346
60.75,-69.25,0.378
60.75,-68.75,0.437
60.75,-68.25,0.461
60.75,-67.75,0.563
60.75,-67.25,0.496
60.75,-66.75,0.425
60.75,-66.25,0.520
60.75,-65.75,0.469
60.75,-65.25,0.520
60.75,-64.75,0.591
60.75,-64.25,0.685
60.75,-63.75,0.732
60.75,-63.25,0.705
60.75,-62.75,0.724
60.75,-62.25,0.689
60.25,-79.75,0.457
60.25,-79.25,0.421
60.25,-78.75,0.287
60.25,-78.25,0.535
60.25,-77.75,0.228
60.25,-77.25,0.244
60.25,-76.75,0.272
60.25,-76.25,0.406
60.25,-75.75,0.484
60.25,-75.25,0.461
60.25,-74.75,0.610
60.25,-74.25,0.461
60.25,-73.75,0.445
60.25,-73.25,0.406
60.25,-72.75,0.421
60.25,-72.25,0.343
60.25,-71.75,0.287
60.25,-71.25,0.236
60.25,-70.75,0.311
60.25,-70.25,0.394
60.25,-69.75,0.425
60.25,-69.25,0.472
60.25,-68.75,0.665
60.25,-68.25,0.768
60.25,-67.75,0.551
60.25,-67.25,0.610
60.25,-66.75,0.720
60.25,-66.25,0.772
60.25,-65.75,0.650
