latitude,longitude,cloud_cover
61.25,-77.25,0.335
61.25,-76.75,0.504
61.25,-76.25,0.500
61.25,-75.75,0.472
61.25,-75.25,0.437
61.25,-74.75,0.465
61.25,-74.25,0.528
61.25,-73.75,0.402
61.25,-73.25,0.417
61.25,-72.75,0.394
61.25,-72.25,0.528
61.25,-71.75,0.638
61.25,-71.25,0.776
61.25,-70.75,0.768
61.25,-70.25,0.720
61.25,-69.75,0.661
61.25,-69.25,0.681
61.25,-68.75,0.693
61.25,-68.25,0.878
61.25,-67.75,0.736
61.25,-67.25,0.654
61.25,-66.75,0.709
61.25,-66.25,0.701
61.25,-65.75,0.693
61.25,-65.25,0.780
61.25,-64.75,0.661
61.25,-64.25,0.689
61.25,-63.75,0.736
61.25,-63.25,0.760
61.25,-62.75,0.807
60.75,-79.75,0.374
60.75,-79.25,0.374
60.75,-78.75,0.484
60.75,-78.25,0.429
60.75,-77.75,0.642
60.75,-77.25,0.406
60.75,-76.75,0.429
60.75,-76.25,0.425
60.75,-75.75,0.346
60.75,-75.25,0.343
60.75,-74.75,0.504
60.75,-74.25,0.429
60.75,-73.75,0.445
60.75,-73.25,0.453
60.75,-72.75,0.559
60.75,-72.25,0.496
60.75,-71.75,0.512
60.75,-71.25,0.571
60.75,-70.75,0.587
60.75,-70.25,0.618
60.75,-69.75,0.831
60.75,-69.25,0.799
60.75,-68.75,0.713
60.75,-68.25,0.850
60.75,-67.75,0.736
60.75,-67.25,0.791
60.75,-66.75,0.756
60.75,-66.25,0.665
60.75,-65.75,0.705
60.75,-65.25,0.811
60.75,-64.75,0.811
60.75,-64.25,0.803
60.75,-63.75,0.780
60.75,-63.25,0.890
60.75,-62.75,0.890
60.75,-62.25,0.772
60.25,-79.75,0.441
60.25,-79.25,0.642
60.25,-78.75,0.606
60.25,-78.25,0.476
60.25,-77.75,0.583
60.25,-77.25,0.488
60.25,-76.75,0.539
60.25,-76.25,0.476
60.25,-75.75,0.512
60.25,-75.25,0.488
60.25,-74.75,0.240
60.25,-74.25,0.264
60.25,-73.75,0.362
60.25,-73.25,0.374
60.25,-72.75,0.409
60.25,-72.25,0.378
60.25,-71.75,0.453
60.25,-71.25,0.492
60.25,-70.75,0.524
60.25,-70.25,0.606
60.25,-69.75,0.646
60.25,-69.25,0.803
60.25,-68.75,0.815
60.25,-68.25,0.882
60.25,-67.75,0.728
60.25,-67.25,0.933
60.25,-66.75,0.949
60.25,-66.25,0.886
60.25,-65.75,0.921
60.25,-65.25,0.850
60.25,-64.75,0.846
60.25,-64.25,0.890
60.25,-63.75,0.980
60.25,-63.25,0.902
60.25,-62.75,0.941
60.25,-62.25,0.917
60.25,-61.75,0.917
59.75,-80.25,0.547
59.75,-79.75,0.681
59.75,-79.25,0.638
59.75,-78.75,0.583
59.75,-78.25,0.579
59.75,-77.75,0.575
59.75,-77.25,0.610
59.75,-76.75,0.500
59.75,-76.25,0.398
59.75,-75.75,0.390
59.75,-75.25,0.358
59.75,-74.75,0.343
59.75,-74.25,0.327
59.75,-73.75,0.496
59.75,-73.25,0.441
59.75,-72.75,0.425
59.75,-72.25,0.488
59.75,-71.75,0.496
59.75,-71.25,0.504
59.75,-70.75,0.563
59.75,-70.25,0.606
59.75,-69.75,0.685
59.75,-69.25,0.984
59.75,-68.75,0.917
59.75,-68.25,0.846
59.75,-67.75,0.803
59.75,-67.25,0.902
59.75,-66.75,0.933
59.75,-66.25,0.854
59.75,-65.75,0.902
59.75,-65.25,0.996
59.75,-64.75,0.996
59.75,-64.25,0.913
59.75,-63.75,0.874
59.75,-63.25,0.850
59.75,-62.75,0.965
59.75,-62.25,0.850
59.75,-61.75,0.780
59.75,-61.25,0.803
59.25,-80.25,0.673
59.25,-79.75,0.677
59.25,-79.25,0.630
59.25,-78.75,0.437
59.25,-78.25,0.622
59.25,-77.75,0.650
59.25,-77.25,0.528
59.25,-76.75,0.484
59.25,-76.25,0.390
59.25,-75.75,0.398
59.25,-75.25,0.433
59.25,-74.75,0.500
59.25,-74.25,0.520
59.25,-73.75,0.465
59.25,-73.25,0.512
59.25,-72.75,0.524
59.25,-72.25,0.591
59.25,-71.75,0.504
59.25,-71.25,0.598
59.25,-70.75,0.559
59.25,-70.25,0.642
59.25,-69.75,0.531
59.25,-69.25,0.807
59.25,-68.75,0.846
59.25,-68.25,0.827
59.25,-67.75,0.732
59.25,-67.25,0.665
59.25,-66.75,0.772
59.25,-66.25,0.909
59.25,-65.75,0.984
59.25,-65.25,1.000
59.25,-64.75,0.984
59.25,-64.25,0.827
59.25,-63.75,0.835
59.25,-63.25,0.717
59.25,-62.75,0.614
59.25,-62.25,0.650
59.25,-61.75,0.795
59.25,-61.25,0.831
59.25,-60.75,0.799
59.25,-60.25,0.783
58.75,-89.25,0.618
58.75,-88.75,0.618
58.75,-88.25,0.610
58.75,-80.25,0.602
58.75,-79.75,0.602
58.75,-79.25,0.508
58.75,-78.75,0.591
58.75,-78.25,0.717
58.75,-77.75,0.492
58.75,-77.25,0.398
58.75,-76.75,0.374
58.75,-76.25,0.508
58.75,-75.75,0.492
58.75,-75.25,0.504
58.75,-74.75,0.512
58.75,-74.25,0.583
58.75,-73.75,0.622
58.75,-73.25,0.602
58.75,-72.75,0.594
58.75,-72.25,0.551
58.75,-71.75,0.484
58.75,-71.25,0.610
58.75,-70.75,0.689
58.75,-70.25,0.508
58.75,-69.75,0.539
58.75,-69.25,0.791
58.75,-68.75,0.854
58.75,-68.25,0.858
58.75,-67.75,0.701
58.75,-67.25,0.728
58.75,-66.75,0.850
58.75,-66.25,0.886
58.75,-65.75,0.902
58.75,-65.25,0.992
58.75,-64.75,0.921
58.75,-64.25,0.886
58.75,-63.75,0.693
58.75,-63.25,0.602
58.75,-62.75,0.449
58.75,-62.25,0.571
58.75,-61.75,0.622
58.75,-61.25,0.717
58.75,-60.75,0.713
58.75,-60.25,0.717
58.75,-59.75,0.768
58.25,-90.25,0.492
58.25,-89.75,0.469
58.25,-89.25,0.445
58.25,-88.75,0.437
58.25,-88.25,0.480
58.25,-87.75,0.461
58.25,-87.25,0.496
58.25,-80.25,0.642
58.25,-79.75,0.622
58.25,-79.25,0.425
58.25,-78.75,0.449
58.25,-78.25,0.453
58.25,-77.75,0.776
58.25,-77.25,0.709
58.25,-76.75,0.571
58.25,-76.25,0.500
58.25,-75.75,0.496
58.25,-75.25,0.547
58.25,-74.75,0.543
58.25,-74.25,0.618
58.25,-73.75,0.587
58.25,-73.25,0.618
58.25,-72.75,0.598
58.25,-72.25,0.669
58.25,-71.75,0.626
58.25,-71.25,0.614
58.25,-70.75,0.748
58.25,-70.25,0.472
58.25,-69.75,0.449
58.25,-69.25,0.685
58.25,-68.75,0.602
58.25,-68.25,0.445
58.25,-67.75,0.571
58.25,-67.25,0.858
58.25,-66.75,0.815
58.25,-66.25,0.874
58.25,-65.75,0.972
58.25,-65.25,0.890
58.25,-64.75,0.925
58.25,-64.25,0.874
58.25,-63.75,0.787
58.25,-63.25,0.535
58.25,-62.75,0.602
58.25,-62.25,0.673
58.25,-61.75,0.535
58.25,-61.25,0.681
58.25,-60.75,0.622
58.25,-60.25,0.732
58.25,-59.75,0.740
57.75,-91.25,0.539
57.75,-90.75,0.575
57.75,-90.25,0.575
57.75,-89.75,0.563
57.75,-89.25,0.559
57.75,-88.75,0.492
57.75,-88.25,0.437
57.75,-87.75,0.437
57.75,-87.25,0.382
57.75,-86.75,0.402
57.75,-86.25,0.445
57.75,-80.25,0.370
57.75,-79.75,0.386
57.75,-79.25,0.441
57.75,-78.75,0.610
57.75,-78.25,0.665
57.75,-77.75,0.701
57.75,-77.25,0.764
57.75,-76.75,0.717
57.75,-76.25,0.539
57.75,-75.75,0.555
57.75,-75.25,0.563
57.75,-74.75,0.528
57.75,-74.25,0.516
57.75,-73.75,0.520
57.75,-73.25,0.638
57.75,-72.75,0.681
57.75,-72.25,0.713
57.75,-71.75,0.626
57.75,-71.25,0.736
57.75,-70.75,0.846
57.75,-70.25,0.602
57.75,-69.75,0.508
57.75,-69.25,0.630
57.75,-68.75,0.587
57.75,-68.25,0.724
57.75,-67.75,0.689
57.75,-67.25,0.681
57.75,-66.75,0.776
57.75,-66.25,0.780
57.75,-65.75,0.787
57.75,-65.25,0.756
57.75,-64.75,0.854
57.75,-64.25,0.697
57.75,-63.75,0.567
57.75,-63.25,0.480
57.75,-62.75,0.602
57.75,-62.25,0.512
57.75,-61.75,0.591
57.75,-61.25,0.752
57.75,-60.75,0.783
57.75,-60.25,0.677
57.75,-59.75,0.630
57.75,-59.25,0.894
57.25,-91.75,0.776
57.25,-91.25,0.744
57.25,-90.75,0.575
57.25,-90.25,0.500
57.25,-89.75,0.516
57.25,-89.25,0.480
57.25,-88.75,0.516
57.25,-88.25,0.516
57.25,-87.75,0.559
57.25,-87.25,0.437
57.25,-86.75,0.378
57.25,-86.25,0.429
57.25,-85.75,0.531
57.25,-85.25,0.587
57.25,-84.75,0.614
57.25,-84.25,0.646
57.25,-83.75,0.531
57.25,-79.75,0.516
57.25,-79.25,0.398
57.25,-78.75,0.583
57.25,-78.25,0.480
57.25,-77.75,0.433
57.25,-77.25,0.594
57.25,-76.75,0.673
57.25,-76.25,0.461
57.25,-75.75,0.484
57.25,-75.25,0.524
57.25,-74.75,0.520
57.25,-74.25,0.618
57.25,-73.75,0.630
57.25,-73.25,0.563
57.25,-72.75,0.657
57.25,-72.25,0.681
57.25,-71.75,0.571
57.25,-71.25,0.689
57.25,-70.75,0.484
57.25,-70.25,0.378
57.25,-69.75,0.362
57.25,-69.25,0.551
57.25,-68.75,0.657
57.25,-68.25,0.665
57.25,-67.75,0.665
57.25,-67.25,0.559
57.25,-66.75,0.780
57.25,-66.25,0.791
57.25,-65.75,0.756
57.25,-65.25,0.697
57.25,-64.75,0.697
57.25,-64.25,0.661
57.25,-63.75,0.677
57.25,-63.25,0.657
57.25,-62.75,0.673
57.25,-62.25,0.650
57.25,-61.75,0.744
57.25,-61.25,0.748
57.25,-60.75,0.760
57.25,-60.25,0.803
57.25,-59.75,0.795
57.25,-59.25,0.650
56.75,-92.75,0.642
56.75,-92.25,0.394
56.75,-91.75,0.374
56.75,-91.25,0.413
56.75,-90.75,0.476
56.75,-90.25,0.567
56.75,-89.75,0.488
56.75,-89.25,0.504
56.75,-88.75,0.500
56.75,-88.25,0.500
56.75,-87.75,0.500
56.75,-87.25,0.504
56.75,-86.75,0.476
56.75,-86.25,0.472
56.75,-85.75,0.508
56.75,-85.25,0.555
56.75,-84.75,0.657
56.75,-84.25,0.717
56.75,-83.75,0.575
56.75,-83.25,0.484
56.75,-82.75,0.433
56.75,-82.25,0.461
56.75,-81.75,0.429
56.75,-81.25,0.358
56.75,-79.25,0.441
56.75,-78.75,0.445
56.75,-78.25,0.465
56.75,-77.75,0.543
56.75,-77.25,0.575
56.75,-76.75,0.465
56.75,-76.25,0.504
56.75,-75.75,0.343
56.75,-75.25,0.413
56.75,-74.75,0.516
56.75,-74.25,0.559
56.75,-73.75,0.559
56.75,-73.25,0.433
56.75,-72.75,0.417
56.75,-72.25,0.350
56.75,-71.75,0.319
56.75,-71.25,0.311
56.75,-70.75,0.335
56.75,-70.25,0.374
56.75,-69.75,0.488
56.75,-69.25,0.472
56.75,-68.75,0.453
56.75,-68.25,0.469
56.75,-67.75,0.441
56.75,-67.25,0.531
56.75,-66.75,0.654
56.75,-66.25,0.685
56.75,-65.75,0.850
56.75,-65.25,0.701
56.75,-64.75,0.717
56.75,-64.25,0.689
56.75,-63.75,0.752
56.75,-63.25,0.681
56.75,-62.75,0.748
56.75,-62.25,0.591
56.75,-61.75,0.579
56.75,-61.25,0.551
56.75,-60.75,0.622
56.75,-60.25,0.657
56.75,-59.75,0.709
56.75,-59.25,0.752
56.75,-58.75,0.811
56.75,-58.25,0.713
56.75,-57.75,0.850
56.75,-57.25,0.744
56.25,-93.25,0.705
56.25,-92.75,0.756
56.25,-92.25,0.606
56.25,-91.75,0.437
56.25,-91.25,0.441
56.25,-90.75,0.453
56.25,-90.25,0.484
56.25,-89.75,0.563
56.25,-89.25,0.488
56.25,-88.75,0.500
56.25,-88.25,0.500
56.25,-87.75,0.500
56.25,-87.25,0.504
56.25,-86.75,0.480
56.25,-86.25,0.461
56.25,-85.75,0.500
56.25,-85.25,0.547
56.25,-84.75,0.657
56.25,-84.25,0.614
56.25,-83.75,0.508
56.25,-83.25,0.516
56.25,-82.75,0.421
56.25,-82.25,0.504
56.25,-81.75,0.488
56.25,-81.25,0.374
56.25,-80.75,0.374
56.25,-80.25,0.390
56.25,-79.75,0.343
56.25,-79.25,0.390
56.25,-78.75,0.528
56.25,-78.25,0.402
56.25,-77.75,0.421
56.25,-77.25,0.390
56.25,-76.75,0.551
56.25,-76.25,0.559
56.25,-75.75,0.508
56.25,-75.25,0.559
56.25,-74.75,0.504
56.25,-74.25,0.445
56.25,-73.75,0.307
56.25,-73.25,0.382
56.25,-72.75,0.496
56.25,-72.25,0.276
56.25,-71.75,0.264
56.25,-71.25,0.350
56.25,-70.75,0.327
56.25,-70.25,0.469
56.25,-69.75,0.484
56.25,-69.25,0.531
56.25,-68.75,0.594
56.25,-68.25,0.630
56.25,-67.75,0.610
56.25,-67.25,0.598
56.25,-66.75,0.610
56.25,-66.25,0.689
56.25,-65.75,0.850
56.25,-65.25,0.823
56.25,-64.75,0.705
56.25,-64.25,0.768
56.25,-63.75,0.693
56.25,-63.25,0.740
56.25,-62.75,0.638
56.25,-62.25,0.453
56.25,-61.75,0.465
56.25,-61.25,0.555
56.25,-60.75,0.551
56.25,-60.25,0.622
56.25,-59.75,0.752
56.25,-59.25,0.602
56.25,-58.75,0.740
56.25,-58.25,0.720
56.25,-57.75,0.882
56.25,-57.25,0.874
56.25,-56.75,0.878
56.25,-56.25,0.823
56.25,-55.75,0.748
55.75,-94.25,0.740
55.75,-93.75,0.776
55.75,-93.25,0.780
55.75,-92.75,0.831
55.75,-92.25,0.795
55.75,-91.75,0.642
55.75,-91.25,0.591
55.75,-90.75,0.575
55.75,-90.25,0.539
55.75,-89.75,0.457
55.75,-89.25,0.465
55.75,-88.75,0.508
55.75,-88.25,0.461
55.75,-87.75,0.500
55.75,-87.25,0.417
55.75,-86.75,0.500
55.75,-86.25,0.386
55.75,-85.75,0.374
55.75,-85.25,0.390
55.75,-84.75,0.551
55.75,-84.25,0.531
55.75,-83.75,0.547
55.75,-83.25,0.508
55.75,-82.75,0.598
55.75,-82.25,0.524
55.75,-81.75,0.531
55.75,-81.25,0.500
55.75,-80.75,0.480
55.75,-80.25,0.614
55.75,-79.75,0.535
55.75,-79.25,0.433
55.75,-78.75,0.453
55.75,-78.25,0.406
55.75,-77.75,0.516
55.75,-77.25,0.512
55.75,-76.75,0.571
55.75,-76.25,0.516
55.75,-75.75,0.433
55.75,-75.25,0.441
55.75,-74.75,0.425
55.75,-74.25,0.476
55.75,-73.75,0.476
55.75,-73.25,0.465
55.75,-72.75,0.331
55.75,-72.25,0.315
55.75,-71.75,0.437
55.75,-71.25,0.339
55.75,-70.75,0.437
55.75,-70.25,0.626
55.75,-69.75,0.531
55.75,-69.25,0.496
55.75,-68.75,0.488
55.75,-68.25,0.520
55.75,-67.75,0.602
55.75,-67.25,0.614
55.75,-66.75,0.665
55.75,-66.25,0.650
55.75,-65.75,0.760
55.75,-65.25,0.677
55.75,-64.75,0.803
55.75,-64.25,0.740
55.75,-63.75,0.728
55.75,-63.25,0.728
55.75,-62.75,0.669
55.75,-62.25,0.736
55.75,-61.75,0.602
55.75,-61.25,0.598
55.75,-60.75,0.567
55.75,-60.25,0.610
55.75,-59.75,0.724
55.75,-59.25,0.677
55.75,-58.75,0.717
55.75,-58.25,0.839
55.75,-57.75,0.835
55.75,-57.25,0.909
55.75,-56.75,0.823
55.75,-56.25,0.783
55.75,-55.75,0.752
55.75,-55.25,0.874
55.25,-94.75,0.783
55.25,-94.25,0.701
55.25,-93.75,0.732
55.25,-93.25,0.736
55.25,-92.75,0.736
55.25,-92.25,0.772
55.25,-91.75,0.823
55.25,-91.25,0.673
55.25,-90.75,0.587
55.25,-90.25,0.571
55.25,-89.75,0.469
55.25,-89.25,0.425
55.25,-88.75,0.409
55.25,-88.25,0.398
55.25,-87.75,0.378
55.25,-87.25,0.500
55.25,-86.75,0.461
55.25,-86.25,0.461
55.25,-85.75,0.500
55.25,-85.25,0.382
55.25,-84.75,0.394
55.25,-84.25,0.413
55.25,-83.75,0.563
55.25,-83.25,0.591
55.25,-82.75,0.461
55.25,-82.25,0.441
55.25,-81.75,0.445
55.25,-81.25,0.374
55.25,-80.75,0.449
55.25,-80.25,0.362
55.25,-79.75,0.504
55.25,-79.25,0.445
55.25,-78.75,0.598
55.25,-78.25,0.531
55.25,-77.75,0.571
55.25,-77.25,0.504
55.25,-76.75,0.457
55.25,-76.25,0.437
55.25,-75.75,0.437
55.25,-75.25,0.437
55.25,-74.75,0.453
55.25,-74.25,0.472
55.25,-73.75,0.433
55.25,-73.25,0.465
55.25,-72.75,0.390
55.25,-72.25,0.413
55.25,-71.75,0.500
55.25,-71.25,0.476
55.25,-70.75,0.484
55.25,-70.25,0.543
55.25,-69.75,0.500
55.25,-69.25,0.492
55.25,-68.75,0.433
55.25,-68.25,0.587
55.25,-67.75,0.531
55.25,-67.25,0.665
55.25,-66.75,0.657
55.25,-66.25,0.579
55.25,-65.75,0.492
55.25,-65.25,0.587
55.25,-64.75,0.421
55.25,-64.25,0.461
55.25,-63.75,0.583
55.25,-63.25,0.661
55.25,-62.75,0.669
55.25,-62.25,0.748
55.25,-61.75,0.697
55.25,-61.25,0.673
55.25,-60.75,0.598
55.25,-60.25,0.606
55.25,-59.75,0.701
55.25,-59.25,0.823
55.25,-58.75,0.898
55.25,-58.25,0.992
55.25,-57.75,0.969
55.25,-57.25,0.890
55.25,-56.75,0.835
55.25,-56.25,0.736
55.25,-55.75,0.854
55.25,-55.25,0.870
55.25,-54.75,0.925
54.75,-95.75,0.720
54.75,-95.25,0.787
54.75,-94.75,0.685
54.75,-94.25,0.701
54.75,-93.75,0.705
54.75,-93.25,0.705
54.75,-92.75,0.677
54.75,-92.25,0.681
54.75,-91.75,0.768
54.75,-91.25,0.803
54.75,-90.75,0.811
54.75,-90.25,0.717
54.75,-89.75,0.736
54.75,-89.25,0.705
54.75,-88.75,0.476
54.75,-88.25,0.441
54.75,-87.75,0.394
54.75,-87.25,0.374
54.75,-86.75,0.500
54.75,-86.25,0.500
54.75,-85.75,0.374
54.75,-85.25,0.358
54.75,-84.75,0.343
54.75,-84.25,0.299
54.75,-83.75,0.169
54.75,-83.25,0.205
54.75,-82.75,0.291
54.75,-82.25,0.374
54.75,-81.75,0.406
54.75,-81.25,0.445
54.75,-80.75,0.386
54.75,-80.25,0.488
54.75,-79.75,0.520
54.75,-79.25,0.531
54.75,-78.75,0.744
54.75,-78.25,0.504
54.75,-77.75,0.390
54.75,-77.25,0.437
54.75,-76.75,0.472
54.75,-76.25,0.437
54.75,-75.75,0.425
54.75,-75.25,0.398
54.75,-74.75,0.425
54.75,-74.25,0.457
54.75,-73.75,0.331
54.75,-73.25,0.394
54.75,-72.75,0.358
54.75,-72.25,0.398
54.75,-71.75,0.614
54.75,-71.25,0.547
54.75,-70.75,0.500
54.75,-70.25,0.496
54.75,-69.75,0.366
54.75,-69.25,0.386
54.75,-68.75,0.461
54.75,-68.25,0.390
54.75,-67.75,0.445
54.75,-67.25,0.366
54.75,-66.75,0.433
54.75,-66.25,0.449
54.75,-65.75,0.366
54.75,-65.25,0.425
54.75,-64.75,0.437
54.75,-64.25,0.528
54.75,-63.75,0.528
54.75,-63.25,0.575
54.75,-62.75,0.713
54.75,-62.25,0.772
54.75,-61.75,0.709
54.75,-61.25,0.732
54.75,-60.75,0.551
54.75,-60.25,0.650
54.75,-59.75,0.846
54.75,-59.25,0.909
54.75,-58.75,0.835
54.75,-58.25,0.705
54.75,-57.75,0.705
54.75,-57.25,0.846
54.75,-56.75,0.772
54.75,-56.25,0.898
54.75,-55.75,0.886
54.75,-55.25,0.843
54.75,-54.75,0.823
54.75,-54.25,0.839
54.25,-96.25,0.657
54.25,-95.75,0.697
54.25,-95.25,0.815
54.25,-94.75,0.740
54.25,-94.25,0.803
54.25,-93.75,0.720
54.25,-93.25,0.713
54.25,-92.75,0.705
54.25,-92.25,0.740
54.25,-91.75,0.720
54.25,-91.25,0.795
54.25,-90.75,0.744
54.25,-90.25,0.835
54.25,-89.75,0.890
54.25,-89.25,0.783
54.25,-88.75,0.744
54.25,-88.25,0.661
54.25,-87.75,0.583
54.25,-87.25,0.433
54.25,-86.75,0.378
54.25,-86.25,0.469
54.25,-85.75,0.425
54.25,-85.25,0.283
54.25,-84.75,0.283
54.25,-84.25,0.209
54.25,-83.75,0.134
54.25,-83.25,0.114
54.25,-82.75,0.126
54.25,-82.25,0.201
54.25,-81.75,0.189
54.25,-81.25,0.366
54.25,-80.75,0.469
54.25,-80.25,0.520
54.25,-79.75,0.768
54.25,-79.25,0.370
54.25,-78.75,0.413
54.25,-78.25,0.335
54.25,-77.75,0.402
54.25,-77.25,0.496
54.25,-76.75,0.480
54.25,-76.25,0.437
54.25,-75.75,0.469
54.25,-75.25,0.500
54.25,-74.75,0.484
54.25,-74.25,0.626
54.25,-73.75,0.500
54.25,-73.25,0.437
54.25,-72.75,0.528
54.25,-72.25,0.579
54.25,-71.75,0.535
54.25,-71.25,0.531
54.25,-70.75,0.496
54.25,-70.25,0.374
54.25,-69.75,0.386
54.25,-69.25,0.433
54.25,-68.75,0.386
54.25,-68.25,0.492
54.25,-67.75,0.445
54.25,-67.25,0.528
54.25,-66.75,0.421
54.25,-66.25,0.276
54.25,-65.75,0.268
54.25,-65.25,0.331
54.25,-64.75,0.555
54.25,-64.25,0.583
54.25,-63.75,0.598
54.25,-63.25,0.626
54.25,-62.75,0.713
54.25,-62.25,0.843
54.25,-61.75,0.760
54.25,-61.25,0.839
54.25,-60.75,0.866
54.25,-60.25,0.756
54.25,-59.75,0.799
54.25,-59.25,0.894
54.25,-58.75,0.803
54.25,-58.25,0.882
54.25,-57.75,0.909
54.25,-57.25,0.929
54.25,-56.75,0.969
54.25,-56.25,0.933
54.25,-55.75,0.815
54.25,-55.25,0.701
54.25,-54.75,0.697
54.25,-54.25,0.909
53.75,-96.75,0.768
53.75,-96.25,0.709
53.75,-95.75,0.858
53.75,-95.25,0.760
53.75,-94.75,0.780
53.75,-94.25,0.783
53.75,-93.75,0.843
53.75,-93.25,0.791
53.75,-92.75,0.705
53.75,-92.25,0.807
53.75,-91.75,0.776
53.75,-91.25,0.748
53.75,-90.75,0.783
53.75,-90.25,0.748
53.75,-89.75,0.791
53.75,-89.25,0.819
53.75,-88.75,0.756
53.75,-88.25,0.783
53.75,-87.75,0.681
53.75,-87.25,0.638
53.75,-86.75,0.524
53.75,-86.25,0.386
53.75,-85.75,0.433
53.75,-85.25,0.220
53.75,-84.75,0.189
53.75,-84.25,0.024
53.75,-83.75,0.240
53.75,-83.25,0.193
53.75,-82.75,0.169
53.75,-82.25,0.189
53.75,-81.75,0.425
53.75,-81.25,0.354
53.75,-80.75,0.547
53.75,-80.25,0.650
53.75,-79.75,0.614
53.75,-79.25,0.354
53.75,-78.75,0.350
53.75,-78.25,0.437
53.75,-77.75,0.516
53.75,-77.25,0.413
53.75,-76.75,0.480
53.75,-76.25,0.472
53.75,-75.75,0.472
53.75,-75.25,0.472
53.75,-74.75,0.492
53.75,-74.25,0.476
53.75,-73.75,0.492
53.75,-73.25,0.516
53.75,-72.75,0.567
53.75,-72.25,0.665
53.75,-71.75,0.504
53.75,-71.25,0.472
53.75,-70.75,0.402
53.75,-70.25,0.425
53.75,-69.75,0.472
53.75,-69.25,0.429
53.75,-68.75,0.370
53.75,-68.25,0.469
53.75,-67.75,0.386
53.75,-67.25,0.543
53.75,-66.75,0.469
53.75,-66.25,0.358
53.75,-65.75,0.413
53.75,-65.25,0.516
53.75,-64.75,0.594
53.75,-64.25,0.512
53.75,-63.75,0.508
53.75,-63.25,0.555
53.75,-62.75,0.728
