latitude,longitude,cloud_cover
64.25,-78.75,0.650
64.25,-78.25,0.669
64.25,-77.75,0.736
64.25,-77.25,0.583
64.25,-76.75,0.531
64.25,-76.25,0.398
64.25,-75.75,0.465
64.25,-75.25,0.634
64.25,-74.75,0.689
64.25,-74.25,0.791
64.25,-73.75,0.811
64.25,-73.25,0.823
64.25,-72.75,0.780
63.75,-79.25,0.488
63.75,-78.75,0.429
63.75,-78.25,0.378
63.75,-77.75,0.591
63.75,-77.25,0.646
63.75,-76.75,0.677
63.75,-76.25,0.638
63.75,-75.75,0.535
63.75,-75.25,0.630
63.75,-74.75,0.646
63.75,-74.25,0.587
63.75,-73.75,0.654
63.75,-73.25,0.843
63.75,-72.75,0.803
63.75,-72.25,0.815
63.75,-71.75,0.768
63.25,-79.75,0.488
63.25,-79.25,0.539
63.25,-78.75,0.453
63.25,-78.25,0.480
63.25,-77.75,0.555
63.25,-77.25,0.634
63.25,-76.75,0.520
63.25,-76.25,0.626
63.25,-75.75,0.563
63.25,-75.25,0.559
63.25,-74.75,0.500
63.25,-74.25,0.496
63.25,-73.75,0.614
63.25,-73.25,0.705
63.25,-72.75,0.673
63.25,-72.25,0.807
63.25,-71.75,0.673
63.25,-71.25,0.598
63.25,-70.75,0.531
62.75,-79.75,0.429
62.75,-79.25,0.457
62.75,-78.75,0.618
62.75,-78.25,0.713
62.75,-77.75,0.685
62.75,-77.25,0.362
62.75,-76.75,0.343
62.75,-76.25,0.563
62.75,-75.75,0.469
62.75,-75.25,0.500
62.75,-74.75,0.594
62.75,-74.25,0.622
62.75,-73.75,0.650
62.75,-73.25,0.724
62.75,-72.75,0.732
62.75,-72.25,0.689
62.75,-71.75,0.764
62.75,-71.25,0.760
62.75,-70.75,0.543
62.75,-70.25,0.343
62.75,-69.75,0.224
62.75,-69.25,0.256
62.75,-68.75,0.291
62.25,-79.75,0.335
62.25,-79.25,0.370
62.25,-78.75,0.626
62.25,-78.25,0.713
62.25,-77.75,0.591
62.25,-77.25,0.504
62.25,-76.75,0.386
62.25,-76.25,0.531
62.25,-75.75,0.469
62.25,-75.25,0.417
62.25,-74.75,0.531
62.25,-74.25,0.567
62.25,-73.75,0.650
