latitude,longitude,cloud_cover
64.25,-78.75,0.232
64.25,-78.25,0.524
64.25,-77.75,0.591
64.25,-77.25,0.717
64.25,-76.75,0.567
64.25,-76.25,0.256
64.25,-75.75,0.287
64.25,-75.25,0.374
64.25,-74.75,0.327
64.25,-74.25,0.154
64.25,-73.75,0.252
64.25,-73.25,0.26
64.25,-72.75,0.248
63.75,-79.25,0.445
63.75,-78.75,0.461
63.75,-78.25,0.524
63.75,-77.75,0.673
63.75,-77.25,0.575
63.75,-76.75,0.681
63.75,-76.25,0.835
63.75,-75.75,0.713
63.75,-75.25,0.291
63.75,-74.75,0.122
63.75,-74.25,0.024
63.75,-73.75,0.0
63.75,-73.25,0.004
63.75,-72.75,0.067
63.75,-72.25,0.398
63.75,-71.75,0.768
63.25,-79.75,0.728
63.25,-79.25,0.508
63.25,-78.75,0.181
63.25,-78.25,0.496
63.25,-77.75,0.98
63.25,-77.25,0.669
63.25,-76.75,0.925
63.25,-76.25,0.831
63.25,-75.75,0.417
63.25,-75.25,0.622
63.25,-74.75,0.457
63.25,-74.25,0.039
63.25,-73.75,0.091
63.25,-73.25,0.161
63.25,-72.75,0.189
63.25,-72.25,0.291
63.25,-71.75,0.807
63.25,-71.25,0.78
63.25,-70.75,0.87
62.75,-79.75,0.709
62.75,-79.25,0.614
62.75,-78.75,0.362
62.75,-78.25,0.665
62.75,-77.75,0.488
62.75,-77.25,0.382
62.75,-76.75,0.878
62.75,-76.25,0.791
62.75,-75.75,0.736
62.75,-75.25,0.614
62.75,-74.75,0.406
62.75,-74.25,0.26
62.75,-73.75,0.528
62.75,-73.25,0.386
62.75,-72.75,0.382
62.75,-72.25,0.047
62.75,-71.75,0.126
62.75,-71.25,0.461
62.75,-70.75,0.685
62.75,-70.25,0.835
62.75,-69.75,0.728
62.75,-69.25,0.854
62.75,-68.75,0.791
62.25,-79.75,0.76
62.25,-79.25,0.437
62.25,-78.75,0.421
62.25,-78.25,0.661
62.25,-77.75,0.693
62.25,-77.25,0.799
62.25,-76.75,0.768
62.25,-76.25,0.583
62.25,-75.75,0.819
62.25,-75.25,0.752
62.25,-74.75,0.496
62.25,-74.25,0.343
62.25,-73.75,0.72
62.25,-73.25,0.543
62.25,-72.75,0.713
62.25,-72.25,0.622
62.25,-71.75,0.386
62.25,-71.25,0.717
62.25,-70.75,0.559
62.25,-70.25,0.374
62.25,-69.75,0.646
62.25,-69.25,0.823
62.25,-68.75,0.854
62.25,-68.25,0.839
62.25,-67.75,0.945
62.25,-67.25,0.961
62.25,-65.75,0.024
62.25,-65.25,0.634
62.25,-64.75,0.476
62.25,-64.25,0.378
62.25,-63.75,0.606
61.75,-79.75,0.39
61.75,-79.25,0.035
61.75,-78.75,0.071
61.75,-78.25,0.15
61.75,-77.75,0.508
61.75,-77.25,0.65
61.75,-76.75,0.563
61.75,-76.25,0.642
61.75,-75.75,0.547
61.75,-75.25,0.531
61.75,-74.75,0.76
61.75,-74.25,0.756
61.75,-73.75,0.972
61.75,-73.25,0.913
61.75,-72.75,0.579
61.75,-72.25,0.15
61.75,-71.75,0.429
61.75,-71.25,0.118
61.75,-70.75,0.0
61.75,-70.25,0.0
61.75,-69.75,0.055
61.75,-69.25,0.071
61.75,-68.75,0.004
61.75,-68.25,0.354
61.75,-67.75,0.693
61.75,-67.25,0.933
61.75,-66.75,0.98
61.75,-66.25,0.902
61.75,-65.75,0.862
61.75,-65.25,0.866
61.75,-64.75,0.937
61.75,-64.25,0.969
61.75,-63.75,0.713
61.75,-63.25,0.429
61.25,-79.75,0.122
61.25,-79.25,0.228
61.25,-78.75,0.358
61.25,-78.25,0.079
61.25,-77.75,0.287
61.25,-77.25,0.957
61.25,-76.75,0.673
61.25,-76.25,0.598
61.25,-75.75,0.445
61.25,-75.25,0.484
61.25,-74.75,0.594
61.25,-74.25,0.5
61.25,-73.75,0.598
61.25,-73.25,0.744
61.25,-72.75,0.504
61.25,-72.25,0.366
61.25,-71.75,0.35
61.25,-71.25,0.398
61.25,-70.75,0.004
61.25,-70.25,0.028
61.25,-69.75,0.0
61.25,-69.25,0.0
61.25,-68.75,0.0
61.25,-68.25,0.126
61.25,-67.75,0.079
61.25,-67.25,0.091
61.25,-66.75,0.488
61.25,-66.25,0.866
61.25,-65.75,1.0
61.25,-65.25,0.933
61.25,-64.75,1.0
61.25,-64.25,0.996
61.25,-63.75,0.965
61.25,-63.25,0.992
61.25,-62.75,0.925
60.75,-79.75,0.614
60.75,-79.25,0.24
60.75,-78.75,0.181
60.75,-78.25,0.327
60.75,-77.75,0.5
60.75,-77.25,0.504
60.75,-76.75,0.996
60.75,-76.25,0.693
60.75,-75.75,0.52
60.75,-75.25,0.504
60.75,-74.75,0.484
60.75,-74.25,0.429
60.75,-73.75,0.409
60.75,-73.25,0.461
60.75,-72.75,0.402
60.75,-72.25,0.394
60.75,-71.75,0.079
60.75,-71.25,0.165
60.75,-70.75,0.0
60.75,-70.25,0.043
60.75,-69.75,0.0
60.75,-69.25,0.283
60.75,-68.75,0.173
60.75,-68.25,0.098
60.75,-67.75,0.016
60.75,-67.25,0.012
60.75,-66.75,0.283
60.75,-66.25,0.949
60.75,-65.75,0.693
60.75,-65.25,0.681
60.75,-64.75,1.0
60.75,-64.25,0.862
60.75,-63.75,0.909
60.75,-63.25,0.933
60.75,-62.75,0.85
60.75,-62.25,0.835
60.25,-79.75,0.673
60.25,-79.25,0.756
60.25,-78.75,0.512
60.25,-78.25,0.354
60.25,-77.75,0.26
60.25,-77.25,0.465
60.25,-76.75,0.618
60.25,-76.25,0.524
60.25,-75.75,0.508
60.25,-75.25,0.488
60.25,-74.75,0.965
60.25,-74.25,0.311
60.25,-73.75,0.319
60.25,-73.25,0.386
60.25,-72.75,0.146
60.25,-72.25,0.079
60.25,-71.75,0.161
60.25,-71.25,0.106
60.25,-70.75,0.016
60.25,-70.25,0.0
60.25,-69.75,0.146
60.25,-69.25,0.28
60.25,-68.75,0.575
60.25,-68.25,1.0
60.25,-67.75,0.469
60.25,-67.25,0.689
